date,nifty_w1_pcr,nifty_w2_pcr,nifty_pcr_delta,nifty_w1_net_delta,nifty_w2_net_delta,nifty_delta_delta,nifty_w1_iv_skew,nifty_w2_iv_skew,nifty_w1_oi_call,nifty_w1_oi_put,nifty_w2_oi_call,nifty_w2_oi_put,nifty_w2_oi_change_call,nifty_w2_oi_change_put,nifty_spot_move_w1,nifty_spot_move_w2,nifty_w2_spot_close,nifty_w2_max_pain,nifty_spot_vs_maxpain,bnf_w1_pcr,bnf_w2_pcr,bnf_pcr_delta,bnf_w1_net_delta,bnf_w2_net_delta,bnf_delta_delta,bnf_w1_iv_skew,bnf_w2_iv_skew,bnf_w1_oi_call,bnf_w1_oi_put,bnf_w2_oi_call,bnf_w2_oi_put,bnf_w2_oi_change_call,bnf_w2_oi_change_put,bnf_spot_move_w1,bnf_spot_move_w2,bnf_w2_spot_close,bnf_w2_max_pain,bnf_spot_vs_maxpain,pcr_agreement,delta_agreement,days_to_expiry,is_expiry_eve,day_of_week,btst_signal_fired,btst_direction,btst_confidence,vix_regime,nifty_5day_momentum,prev_day_gap_pts,prev_5day_ml_accuracy
2025-03-18,0.9102299388098032,0.6754120399095688,-0.2348178989002343,3510351.877848993,7224558.052578626,3714206.1747296327,-0.1122019999999999,-0.5196100000000001,37849200.0,34451475.0,42065100.0,28411275.0,4215900.0,-6040200.0,0.7999734668833602,0.214090018710938,22842.95,22800.0,0.0018802300053189,1.0258496195638345,1.0013229513153916,-0.0245266682484428,597130.6326387624,964091.556550064,366960.92391130165,1.7494270000000007,2.041145,9431280.0,9675075.0,9127320.0,9139395.0,-303960.0,-535680.0,1.087502452221485,0.1896981797306398,49303.1,49000.0,0.0061476864537929,0,1,0,0,1,0,0,0.0,0,0.0163420223745181,102.75,0.6
2025-03-20,0.9226851344689708,0.7540672267919749,-0.1686179076769959,12854692.55985562,35579385.66783627,22724693.10798065,-9.938272,-7.967461,109542000.0,101072775.0,102084300.0,76978425.0,-7457700.0,-24094350.0,0.8134180290639997,-0.0480707048933022,23183.85,23200.0,-0.0006966056112337,0.764510771648564,0.920890520894007,0.156379749245443,545841.8568411489,309371.10924567666,-236470.74759547223,2.669926,2.059019,9582795.0,7326150.0,10326765.0,9509820.0,743970.0,2183670.0,0.2809326122029011,-0.1135752346106938,50042.05,49900.0,0.0028386127266969,1,1,5,0,3,0,-1,0.0,0,0.030629080157092,96.3,0.6
2025-03-27,1.057664583468489,0.9214878592004646,-0.1361767242680244,1987254.511365552,21392613.596272755,19405359.084907204,0.1818379999999999,-7.575259,83237400.0,88037250.0,70244550.0,64729500.0,-12992850.0,-23307750.0,0.6425699386424621,-0.0599489903996943,23589.25,23600.0,-0.0004557160571022,1.0179976849338273,1.009812770032415,-0.0081849149014121,1757400.173273453,3967852.925297888,2210452.7520244345,-4.479699,-29.617779,27627720.0,28124955.0,26691240.0,26953155.0,-936480.0,-1171800.0,0.9460666733132704,-0.1970453843450104,51536.1,51600.0,-0.0012399075599434,0,1,5,0,3,0,0,0.0,0,0.0171857943766758,-48.75,0.6
2025-04-02,0.9308259932472084,0.7590426762185295,-0.171783317028679,5278690.797037984,9957773.848813184,4679083.051775199,5.574097,5.6584520000000005,56998650.0,53055825.0,61286475.0,46519050.0,4287825.0,-6536775.0,0.449915640817353,0.1244167962674961,23337.75,23300.0,0.0016175509635676,1.0049019024616592,0.9812281696868376,-0.0236737327748215,-89268.59688444786,-86218.11250702756,3050.484377420304,2.0923630000000006,2.1031720000000007,5042940.0,5067660.0,5024550.0,4930230.0,-248370.0,-223140.0,0.460502524972887,0.2083686955300147,51362.1,51400.0,-0.0007378981778393,1,0,6,0,2,0,-1,0.0,0,-0.0142494456406465,29.85,0.6
2025-04-07,1.3908480563462442,1.0470690660468531,-0.3437789902993908,-2408903.1410426265,-89440.82836647541,2319462.312676152,1.840211000000004,-3.329512000000001,13885575.0,19312725.0,9389925.0,9831900.0,-4495650.0,-9480825.0,-0.1198550843071459,0.8384014690775571,22184.65,22200.0,-0.0006919198635091,1.5757523331699397,1.5291352171627506,-0.0466171160071888,-252819.1350666705,-396167.0854571592,-143347.9503904886,0.1461180000000013,-0.4666390000000007,3121290.0,4918380.0,3024690.0,4625160.0,-96600.0,-293220.0,-1.4767235736611004,0.7802742470121173,49907.45,50000.0,-0.0018544325546587,1,1,1,1,0,0,0,0.0,0,-0.061258572932185,-884.4,0.6
2025-04-11,0.8269004880469849,0.8103616667164968,-0.0165388213304881,1355920.822716199,1090180.511124145,-265740.3115920543,1.6428399999999996,0.3297039999999995,13600125.0,11245950.0,15051150.0,12196875.0,1451025.0,950925.0,0.3909147537303052,0.1122573148137933,22830.35,22850.0,-0.0008606963975585,0.9077361509963392,0.9304813324411282,0.022745181444789,78703.44117848779,102629.69031043068,23926.24913194288,0.8594229999999996,0.6108760000000011,6842550.0,6211230.0,6545580.0,6090540.0,-296970.0,-120690.0,0.4055197161558966,0.050117447442888,51005.8,51000.0,0.0001137125581797,1,1,4,0,4,0,-1,0.0,0,-0.0185148278497701,313.25,0.6
2025-04-15,1.044020081223214,0.907988564746827,-0.1360315164763871,113699.31519008597,3339631.7741433494,3225932.4589532632,5.294582,7.535926999999999,32059800.0,33471075.0,32583450.0,29585400.0,523650.0,-3885675.0,0.2259529905985465,0.0497649037306611,23321.2,23300.0,0.0009090441315198,0.8701974025751147,0.7987974158343145,-0.0713999867408001,56252.33628525666,147718.078272279,91465.74198702234,4.428114000000001,4.945358000000001,6992310.0,6084690.0,6905130.0,5515800.0,-87180.0,-568890.0,0.8660051563518734,-0.0141312660946077,52358.75,52100.0,0.0049418674051615,1,1,0,0,1,0,0,0.0,0,0.0175891463561052,426.7,0.8
2025-04-16,0.7175508957690867,0.7337890317401174,0.0162381359710307,8019206.08590313,3862473.0852900296,-4156733.000613101,8.666630000000001,13.183128999999996,42244425.0,30312525.0,39049950.0,28654425.0,-3194475.0,-1658100.0,0.5250650964801874,0.0422812213720803,23424.55,23350.0,0.0031825584696397,0.7034838751047006,0.6789254965899827,-0.0245583785147178,742927.5579849808,717278.8250600196,-25648.732924961136,5.5019860000000005,5.693357999999998,7485630.0,5266020.0,7543950.0,5121780.0,58320.0,-144240.0,1.1138688091028786,-0.0321064162931172,53087.6,52900.0,0.0035337819001047,1,1,6,0,2,0,0,0.0,1,0.0529316464990788,-28.85,0.6
2025-04-22,0.7459419742120399,1.0037509528224664,0.2578089786104265,3983657.104837423,3742592.314842193,-241064.78999523027,0.6493210000000005,0.759424000000001,39093825.0,29161725.0,37290525.0,37430400.0,-3589350.0,-4193325.0,0.1493381276188663,-0.0610111722831414,24161.15,24150.0,0.0004614846561526,0.8172858007435373,0.766221269359469,-0.0510645313840683,1917311.006044088,1562102.3860529894,-355208.61999109806,2.900646000000002,4.251350000000002,13532610.0,11060010.0,13125360.0,10056930.0,-407070.0,-1003080.0,0.5558181831304005,-0.1147479358380449,55666.9,55500.0,0.0029981910255466,0,1,0,0,1,0,0,0.0,0,0.05508015967783,25.45,0.8
2025-04-23,0.8575806763511494,0.6063778530234942,-0.2512028233276552,6937340.022981187,9945229.955065284,3007889.9320840966,-1.4616980000000002,5.523940000000001,51195300.0,43904100.0,56193675.0,34074600.0,4998375.0,-9829500.0,-0.0061749232251212,0.1832007015145964,24334.8,24300.0,0.0014300507914591,0.8004218992056429,0.7898679575898094,-0.0105539416158334,438804.71065740206,704077.1670273284,265272.45636992634,-1.2557150000000004,-1.0025010000000003,20023740.0,16027440.0,18541770.0,14645550.0,-1481640.0,-1381710.0,-0.9039136481027668,0.0483125378711599,55395.4,55400.0,-8.303938594176673e-05,1,1,6,0,2,0,-1,0.0,0,0.0416522839719249,130.65,0.8
2025-04-25,1.2063709805723983,1.1631343277903956,-0.0432366527820027,-1196627.2547852732,-1226343.9017361803,-29716.646950907307,1.977703000000001,1.5807029999999995,21213375.0,25591200.0,19714275.0,22930350.0,-1499100.0,-2660850.0,-1.1420449176947125,-0.0471653029591492,24052.95,24100.0,-0.0019561010187939,1.1975350595099956,1.185180517396382,-0.0123545421136135,-232458.5472111612,-201931.80286743224,30526.74434372896,6.292029999999999,6.274386000000002,3619560.0,4334550.0,3570570.0,4231770.0,-48990.0,-102780.0,-1.186550619474471,0.0110626346258688,54694.65,55000.0,-0.0055828129442276,1,1,4,0,4,0,0,0.0,0,0.0085623592948058,92.15,0.6
2025-04-28,1.2651164846206806,1.0218444592692868,-0.2432720253513938,-2333406.1479088613,2977823.3622242045,5311229.510133065,-0.9781429999999992,0.1663169999999993,32244600.0,40793175.0,30804150.0,31477050.0,-1440450.0,-9316125.0,0.6666556075793455,0.2078385409693107,24324.1,24300.0,0.0009907869150348,0.969845750444822,0.9547647727808024,-0.0150809776640197,-188941.93316748133,21686.384972225613,210628.3181397069,3.7078260000000007,3.871488000000001,4484940.0,4349700.0,4458030.0,4256370.0,-1380.0,-180930.0,1.076948642469486,0.1290854086515306,55422.4,55300.0,0.0022084933167816,0,1,1,1,0,0,0,0.0,0,0.0086210795055108,59.95,0.6
2025-04-29,0.6130049806891656,0.5980172005057423,-0.0149877801834233,10652460.710094204,6999539.049640233,-3652921.660453972,4.013382999999999,4.257237,71210025.0,43652100.0,68335200.0,40865625.0,-2874825.0,-2786475.0,-0.2583995200566699,-0.1231706591067253,24326.45,24300.0,0.0010872938714855,0.7979818064323706,0.8672007152868397,0.0692189088544691,232709.1434056394,-3947.418167620868,-236656.56157326023,4.791396999999998,4.918501999999998,5431590.0,4334310.0,4965840.0,4306380.0,-465750.0,-28050.0,-0.467390309925242,-0.166891501599975,55392.55,55400.0,-0.0001344946206664,1,0,0,0,1,0,0,0.0,0,0.0067950728528001,95.45,0.6
2025-04-30,1.100054003941659,0.9989038385962884,-0.1011501653453706,23987087.540804952,11762484.772887437,-12224602.767917518,-8.903457,-24.834811,107353275.0,118094400.0,95994075.0,95888850.0,-11359200.0,-22205550.0,0.2547615909315673,0.040880134924991,24349.4,24350.0,-2.4641264261071928e-05,0.9476878648083112,0.9481884667901164,0.0005006019818052,-21761.210481165734,-10934.850016758775,10826.360464406956,4.763956000000002,4.312058000000002,4903260.0,4646760.0,4811670.0,4562370.0,-91590.0,-84390.0,0.0449038649074027,-0.010608877000496,55136.65,55300.0,-0.0029626391882712,1,0,6,0,2,0,0,0.0,2,0.0005996040970209,-48.85,0.6
2025-05-06,0.7562953493990238,0.7091051902903711,-0.0471901591086526,-2855150.791330056,725124.3528148038,3580275.144144859,1.5276049999999994,5.004518000000001,61780725.0,46724475.0,56717925.0,40218975.0,-5062800.0,-6505500.0,-0.3150433721293917,0.031788481495002,24387.65,24400.0,-0.00050640385605,1.556949289943398,1.5041396450052205,-0.0528096449381776,-384961.77547062456,-490177.7191796185,-105215.94370899396,3.334495999999998,4.252476999999999,4144740.0,6453150.0,4080060.0,6136980.0,-64680.0,-316170.0,-0.9081663035154742,-0.2383571185068669,54284.45,54600.0,-0.0058128985372423,0,0,0,0,1,0,0,0.0,0,0.0026058271297153,8.65,0.6
2025-05-07,0.9341952479159806,0.8004031263515459,-0.1337921215644347,2619715.714368434,5522360.517000496,2902644.802632062,10.317619999999998,11.886582,64913625.0,60642000.0,65376525.0,52327575.0,462900.0,-8314425.0,0.2902146520402375,-0.0313335818175175,24407.05,24400.0,0.0002888509672409,1.242012204165519,1.211488124966153,-0.0305240791993659,-221200.3414437672,-170569.70011550523,50630.6413282619,4.888748999999999,5.697859000000001,5663640.0,7034310.0,4985670.0,6040080.0,-677970.0,-994230.0,0.3252087899342705,0.1872628248886202,54597.65,55000.0,-0.007369364798668,0,0,6,0,2,0,-1,0.0,0,0.0033023245332802,-43.6,0.6
2025-05-08,0.8434589785788406,1.0262673508144473,0.1828083722356067,43558322.23177281,-2133442.3832393484,-45691764.61501216,-10.691544,1.8703210000000008,136169100.0,114853050.0,100153800.0,102784575.0,-36015300.0,-12068475.0,-0.4053238396300699,-0.1193596897058914,24309.15,24350.0,-0.0016804372016297,1.2076791473846584,1.1830041231431558,-0.0246750242415025,-84088.63187864548,-204631.7062526167,-120543.07437397123,6.560180000000003,7.038123000000001,5348250.0,6458970.0,5769870.0,6825780.0,421710.0,366840.0,-0.4677988583339255,-0.2931649457832376,54467.8,54600.0,-0.002427122079467,1,1,5,0,3,0,0,0.0,0,-0.0016557551374688,30.2,0.4
2025-05-09,1.1406659645999762,1.1579228010570026,0.0172568364570264,-1777287.2920056237,-1398960.2668707022,378327.0251349216,5.181289999999997,5.245367999999999,17021175.0,19415475.0,15894000.0,18404025.0,-1127175.0,-1011450.0,-0.5718075460357953,0.0552375632105322,24000.55,24000.0,2.2916141505060194e-05,1.5135237317484442,1.4800069305289802,-0.0335168012194639,-228027.1647945873,-144316.3740806038,83710.7907139835,3.974999,3.8338,3967470.0,6004860.0,3982380.0,5893950.0,14910.0,-110910.0,-0.8282633408997467,0.0490074818088894,53589.5,54000.0,-0.0076600826654475,1,1,4,0,4,0,1,0.0,0,-0.0152746499559386,-183.9,0.4
2025-05-19,0.72348298938151,0.6577214054958862,-0.0657615838856238,1629588.4765691203,3344859.771483775,1715271.2949146547,1.910814000000002,3.779791,38508300.0,27860100.0,36471825.0,23988300.0,-2036475.0,-3871800.0,-0.1511332995702209,0.0218522706313531,24945.65,25000.0,-0.0021787365733103,0.9388496812800832,0.9182573273554604,-0.0205923539246228,211541.18971138232,375387.00363197376,163845.81392059143,0.6590649999999982,1.820148999999997,7379520.0,6928260.0,7173120.0,6586770.0,-206370.0,-341370.0,0.060605513204962,0.046126169063685,55417.1,55300.0,0.0021130661835425,1,1,1,1,0,0,-1,0.0,0,0.001531329109484,-46.25,0.4
2025-05-20,0.9592437420449724,0.9706082422610108,0.0113645002160382,-3065555.648138481,-1887245.202995821,1178310.4451426603,-1.5998549999999998,-3.2690259999999984,22627200.0,21705000.0,21720375.0,21081975.0,-906825.0,-623025.0,-1.222220888211203,0.045377381806089,24693.1,24750.0,-0.0023042874325216,0.9466634258608708,1.0110784239135029,0.0644149980526321,-738298.7001183229,-628223.7574500157,110074.9426683071,-1.318963,-2.131170000000001,7899270.0,7477950.0,7097580.0,7176210.0,-286620.0,-258090.0,-1.1575594570364036,0.1109401379048787,54910.25,55000.0,-0.0016344853647543,0,1,0,0,1,0,0,0.0,0,0.0054124431521355,41.65,0.4
2025-05-21,1.037107076627212,1.0099858902933947,-0.0271211863338174,54170.24968903902,1271209.2505867253,1217039.0008976862,3.131380999999997,6.053803000000002,32759250.0,33974850.0,30936150.0,31245075.0,-1823100.0,-2729775.0,0.1080423930077386,0.0962254216670688,24809.4,24800.0,0.0003788886470451,0.9137439473036286,0.7930145344097316,-0.120729412893897,-172784.39639886236,-8645.705104380439,164138.69129448192,0.966937999999999,2.163293000000001,8407410.0,7682220.0,7911570.0,6273990.0,-567360.0,-208920.0,-0.0420641410011837,0.1000693486948774,55066.9,55100.0,-0.0006010870413987,0,0,6,0,2,0,0,0.0,0,0.0056369763073674,65.7,0.4
2025-05-23,1.1041484926455412,0.998289015206038,-0.1058594774395033,-1790149.0696598524,387138.6800082168,2177287.749668069,0.0773149999999986,1.7872590000000006,27253875.0,30092325.0,27615675.0,27568425.0,361800.0,-2523900.0,0.7517134645147144,0.060799697209449,24850.75,24850.0,3.018017564862228e-05,1.0116512491697558,0.9426626745764604,-0.0689885745932954,1831.680157908253,353356.6631567953,351524.9829988871,0.1458049999999993,-0.0402550000000019,8084970.0,8179170.0,8065950.0,7603470.0,-121950.0,-407490.0,0.5360527257826824,0.1163087033612917,55391.25,55300.0,0.0016473721029946,1,1,4,0,4,0,0,0.0,0,-0.0069796686216714,44.1,0.2
2025-05-28,0.9036547436930468,1.0318343524883842,0.1281796087953375,2500841.5819617403,-82673.4656570435,-2583515.047618784,-2.129738999999997,-0.7304780000000015,38534850.0,34822200.0,35544150.0,36675675.0,-2990700.0,1853475.0,-0.1102406955442143,-0.1351787587765313,24748.5,24800.0,-0.0020809341980322,0.8166897059467084,0.9559421565122808,0.1392524505655724,491797.5228272752,135475.2671231039,-356322.25570417126,0.1563239999999979,-1.0670909999999978,11654010.0,9517710.0,9818910.0,9386310.0,-1835100.0,-131400.0,0.2706235187565498,-0.1057396910562096,55407.75,55400.0,0.0001398721298013,0,0,6,0,2,0,0,0.0,0,-0.0024607551972847,-22.45,0.2
2025-05-29,0.7147894702904859,0.7443709197898017,0.0295814494993158,7553325.717055817,-1526411.7945454563,-9079737.511601271,3.086082000000001,33.352658,93051000.0,66511875.0,82693350.0,61554525.0,-10357650.0,-4957350.0,-0.5151801322108169,0.3815190476767559,24850.75,24800.0,0.0020421918855567,0.7907934586896616,0.8594346051215427,0.0686411464318811,1311300.071942096,-1339846.443285867,-2651146.515227963,3.7538579999999975,51.815431,20227140.0,15995490.0,18842760.0,16194120.0,-1384380.0,198630.0,-0.8016521285694899,0.5943360292128588,55591.8,55500.0,0.0016513226770855,1,1,5,0,3,0,0,0.0,2,0.0098387372614508,136.0,0.4
2025-05-30,0.9071562320339424,0.8636308801747884,-0.0435253518591539,1372359.0002410358,1124076.2290351584,-248282.77120587745,0.5968239999999998,0.1566700000000018,23351325.0,21183300.0,22381350.0,19329225.0,-969975.0,-1854075.0,-0.1889883081113774,-0.0718627179852571,24751.65,24800.0,-0.0019534051265268,1.021596072491774,1.0038130501153009,-0.0177830223764732,-133723.96564999665,-10769.49515095311,122954.47049904354,1.3316110000000003,1.6119559999999993,4595280.0,4694520.0,4618350.0,4635960.0,23070.0,-58560.0,0.1666850973273822,0.0883199551937736,55755.75,55900.0,-0.0025871771072938,0,0,4,0,4,0,0,0.0,0,-0.0040037734858079,-34.4,0.6
2025-06-02,1.3543146482706654,1.0689512257458431,-0.285363422524822,-3044190.803403428,428550.82357902266,3472741.6269824505,-0.5461759999999991,1.5153700000000008,23091975.0,31273800.0,21715350.0,23212650.0,-1376625.0,-8061150.0,0.2338518301801041,0.2302657583060842,24723.95,24700.0,0.0009686963450419,0.9427490201378564,1.0454606459169604,0.1027116257791039,-316440.7142448725,90478.75880278992,406919.4730476624,1.353466000000001,2.004697,5549250.0,5231550.0,4917660.0,5141220.0,-642090.0,-29970.0,0.3086150461303408,0.2864132169746091,55918.3,56000.0,-0.0014610601538315,1,1,1,1,0,0,0,0.0,0,-0.0113452745212637,-142.05,0.4
2025-06-03,0.83680477126476,1.0036404266580043,0.1668356553932443,821556.9349077635,-3155376.6781846983,-3976933.6130924616,-4.066478,-3.3964290000000013,31211850.0,26118225.0,26782575.0,26880075.0,-4429275.0,761850.0,-0.8742929254240519,-0.2068246017558678,24535.2,24600.0,-0.0026411033943069,0.901466464445875,0.9182681431700682,0.0168016787241932,-351184.72635329014,5901.202762757865,357085.92911604804,-0.1860180000000006,-0.255586000000001,5498940.0,4957110.0,5437170.0,4992780.0,-61770.0,35640.0,-0.4901702419227297,-0.1706585751220965,55600.95,55900.0,-0.005378505223382,0,0,0,0,1,0,0,0.0,0,-0.0120887541165345,78.95,0.6
2025-06-04,1.0432497474080669,1.0333171166933852,-0.0099326307146816,2146872.454985177,2044694.9730184488,-102177.48196672834,-0.8090279999999996,1.6009159999999998,47433225.0,49484700.0,41778075.0,43170000.0,-5655150.0,-6314700.0,0.0951538625758697,0.0071094427618763,24616.9,24600.0,0.000686520236098,0.9262308049543504,0.9348408948446876,0.008610089890337,8645.336166640394,-14353.347231731866,-22998.68339837226,0.0630749999999977,0.3060799999999979,5878470.0,5444820.0,5695290.0,5324190.0,-183180.0,-120630.0,-0.0503743957990859,0.0203036564549508,55666.3,55900.0,-0.0041982312458345,0,0,6,0,2,0,0,0.0,0,-0.005345920891745,56.55,0.8
2025-06-10,0.8768652479266469,0.7353181960232447,-0.1415470519034022,4149888.483368996,5882057.990011692,1732169.506642696,1.978375,4.520418000000001,38967675.0,34169400.0,39118575.0,28764600.0,150900.0,-5404800.0,-0.1633941456394522,-0.0322544678410951,25104.7,25100.0,0.0001872159396447,0.8559183733788785,0.8451353423768057,-0.0107830310020728,178511.21401451633,229227.21138451635,50715.99737,1.786417,2.2884780000000013,7105035.0,6081330.0,7022745.0,5935170.0,-82320.0,-146160.0,-0.4044311587831897,0.0129766949152516,56647.35,56400.0,0.0043664884588599,1,1,0,0,1,0,0,0.0,0,0.0226849952399351,50.7,1.0
2025-06-16,1.1112261283858211,1.090617085675459,-0.0206090427103624,-299365.94911127724,1117373.2551359157,1416739.204247193,0.9562270000000002,1.6879139999999992,28256625.0,31399500.0,25497675.0,27808200.0,-2758950.0,-3591300.0,0.6829500697485277,0.0561421519286834,24950.7,24900.0,0.0020320071180367,1.0202709852906018,0.8894404955697333,-0.1308304897208685,-182492.16284648504,54447.45780915742,236939.62065564247,1.2064579999999996,0.1978449999999991,7654290.0,7809450.0,8901270.0,7917150.0,1248030.0,107760.0,0.6141198965124229,0.13125402619712,55957.35,56000.0,-0.0007621876304006,0,1,1,1,0,0,0,0.0,0,-0.0061120529684537,41.95,0.6
2025-06-18,0.7906115024440635,0.7840320469034608,-0.0065794555406026,4857579.825536679,5703899.137062109,846319.3115254305,-0.1216489999999996,5.329260000000001,50095875.0,39606375.0,42163200.0,33057300.0,-7932675.0,-6549075.0,-0.0173447593616292,0.1048934826855152,24813.05,24800.0,0.0005259329264237,0.9499308856382884,0.9119827884282916,-0.0379480972099968,-29277.49768279407,130652.0062113725,159929.50389416656,0.5121800000000007,1.916226,8312310.0,7896120.0,8589570.0,7833540.0,277260.0,-62580.0,0.315150904473189,0.1283368937628859,55823.25,56000.0,-0.0031662434559077,1,1,6,0,2,0,0,0.0,0,-0.0133760259218436,-71.05,0.6
2025-06-20,1.2572983667106703,1.074288833371822,-0.1830095333388484,-1206008.3805561804,2861190.055675028,4067198.436231208,-0.4489009999999993,3.1647540000000003,28482400.0,35810875.0,23816500.0,25585800.0,-4665900.0,-10225075.0,0.7287395660943088,0.2816811433339759,25116.6,25050.0,0.0026516327846921,0.8724736236218417,0.858994451268584,-0.0134791723532576,315961.480791608,1010827.4381352012,694865.9573435932,0.0029219999999998,1.321689000000001,10111320.0,8821860.0,9915780.0,8517600.0,-195540.0,-304260.0,0.6074871105133378,0.2490140594015233,56240.95,56000.0,0.004284244842948,0,1,4,0,4,0,0,0.0,0,0.0155673936758956,73.1,0.8
